edge,cause,effect,path,intermediaries,path_length,FCI_fisherz_knn_indicator_v2,FCI_fisherz_simple_indicator_v2,FCI_fisherz_simple_v2,FCI_mv_fisherz_raw_v2,PC_fisherz_knn_indicator_v2,PC_fisherz_simple_indicator_v2,PC_fisherz_simple_v2,PC_mv_fisherz_raw_v2,agreement_score
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> mechvent_post24h --> hospital_expire_flag,FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> mechvent_post24h,5,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min --> heart_rate_max,6,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min --> hospital_expire_flag,FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min,5,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max --> lactate_max_missing --> vaso_given --> heart_rate_max --> hospital_expire_flag,FiO2_max --> lactate_max_missing --> vaso_given --> heart_rate_max,5,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max --> lactate_max_missing --> vaso_given --> hospital_expire_flag,FiO2_max --> lactate_max_missing --> vaso_given,4,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> heart_rate_max --> hospital_expire_flag,FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> heart_rate_max,6,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> hospital_expire_flag,FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max,5,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> heart_rate_max,7,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> hospital_expire_flag,FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min,6,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max --> spO2_min --> heart_rate_max,4,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max --> vaso_given --> hospital_expire_flag,FiO2_max --> vaso_given,3,0,0,0,0,0,0,1,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> heart_rate_max,7,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> hospital_expire_flag,FiO2_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given,6,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> heart_rate_max,8,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> hospital_expire_flag,FiO2_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max,7,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> heart_rate_max,9,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> hospital_expire_flag,FiO2_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min,8,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> blood_pressure_min_missing --> FiO2_max --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> blood_pressure_min_missing --> FiO2_max --> spO2_min --> heart_rate_max,7,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> blood_pressure_min_missing --> FiO2_max --> spO2_min --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> blood_pressure_min_missing --> FiO2_max --> spO2_min,6,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> blood_pressure_min_missing --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> blood_pressure_min_missing --> heart_rate_max,5,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> blood_pressure_min_missing --> mechvent_post24h --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> blood_pressure_min_missing --> mechvent_post24h,5,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min --> heart_rate_max,6,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min,5,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> vaso_given --> FiO2_max --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> vaso_given --> FiO2_max --> spO2_min --> heart_rate_max,7,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> vaso_given --> FiO2_max --> spO2_min --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> vaso_given --> FiO2_max --> spO2_min,6,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> vaso_given --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> vaso_given --> heart_rate_max,5,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> vaso_given --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> vaso_given,4,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> vaso_given --> lactate_max --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> vaso_given --> lactate_max --> heart_rate_max,6,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> vaso_given --> lactate_max --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> vaso_given --> lactate_max,5,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> heart_rate_max,7,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> hospital_expire_flag,FiO2_max_missing --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min,6,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> heart_rate_max,7,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> mechvent_post24h --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> mechvent_post24h,7,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min --> heart_rate_max,8,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min,7,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> vaso_given --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> vaso_given --> heart_rate_max,7,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> vaso_given --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> vaso_given,6,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> heart_rate_max,8,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max,7,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> heart_rate_max,9,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min,8,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> spO2_min --> heart_rate_max,6,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> spO2_min --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> FiO2_max --> spO2_min,5,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> aki_post24h_stage --> mechvent_post24h --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> aki_post24h_stage --> mechvent_post24h,5,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> heart_rate_max,8,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> mechvent_post24h --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> mechvent_post24h,8,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min --> heart_rate_max,9,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> blood_pressure_min_missing --> spO2_min,8,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> heart_rate_max,8,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> vaso_given,7,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> heart_rate_max,9,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max,8,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> heart_rate_max,10,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> lactate_max --> spO2_min,9,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> spO2_min --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> spO2_min --> heart_rate_max,7,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> spO2_min --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> FiO2_max --> spO2_min,6,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> heart_rate_max --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> heart_rate_max,9,0,0,0,0,1,0,0,0,1
race --> hospital_expire_flag,race,hospital_expire_flag,race --> FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given --> hospital_expire_flag,FiO2_max_missing --> mechvent_24h_onset --> inr_max_missing --> blood_pressure_min_missing --> FiO2_max --> lactate_max_missing --> vaso_given,8,0,0,0,0,1,0,0,0,1
